date,sku_id,forecast_tons,confidence_level
2022-11-07,SKU010,9.81,0.91
2022-11-07,SKU011,19.3,0.75
2022-11-07,SKU012,14.41,0.82
2022-11-07,SKU013,16.72,0.91
2022-11-07,SKU014,11.37,0.89
2022-11-08,SKU001,26.95,0.93
2022-11-08,SKU002,25.3,0.8
2022-11-08,SKU003,7.88,0.76
2022-11-08,SKU004,28.4,0.91
2022-11-08,SKU005,19.94,0.77
2022-11-08,SKU006,27.4,0.94
2022-11-08,SKU007,17.17,0.77
2022-11-08,SKU008,14.23,0.76
2022-11-08,SKU009,10.58,0.86
2022-11-08,SKU010,9.58,0.81
2022-11-08,SKU011,20.28,0.91
2022-11-08,SKU012,12.69,0.84
2022-11-08,SKU013,20.23,0.77
2022-11-08,SKU014,11.39,0.92
2022-11-09,SKU001,33.96,0.79
2022-11-09,SKU002,26.34,0.85
2022-11-09,SKU003,7.83,0.81
2022-11-09,SKU004,27.87,0.81
2022-11-09,SKU005,19.0,0.91
2022-11-09,SKU006,28.19,0.88
2022-11-09,SKU007,16.21,0.91
2022-11-09,SKU008,13.95,0.9
2022-11-09,SKU009,11.02,0.9
2022-11-09,SKU010,9.06,0.95
2022-11-09,SKU011,19.9,0.93
2022-11-09,SKU012,15.39,0.81
2022-11-09,SKU013,17.26,0.77
2022-11-09,SKU014,10.9,0.91
2022-11-10,SKU001,35.59,0.76
2022-11-10,SKU002,23.58,0.9
2022-11-10,SKU003,6.75,0.85
2022-11-10,SKU004,27.3,0.85
2022-11-10,SKU005,21.21,0.88
2022-11-10,SKU006,24.05,0.77
2022-11-10,SKU007,19.5,0.77
2022-11-10,SKU008,15.24,0.88
2022-11-10,SKU009,11.97,0.76
2022-11-10,SKU010,9.94,0.89
2022-11-10,SKU011,18.52,0.86
2022-11-10,SKU012,15.89,0.8
2022-11-10,SKU013,17.31,0.78
2022-11-10,SKU014,9.71,0.82
2022-11-11,SKU001,27.81,0.85
2022-11-11,SKU002,20.3,0.92
2022-11-11,SKU003,7.34,0.8
2022-11-11,SKU004,23.48,0.78
2022-11-11,SKU005,17.54,0.77
2022-11-11,SKU006,25.28,0.88
2022-11-11,SKU007,16.51,0.79
2022-11-11,SKU008,12.36,0.86
2022-11-11,SKU009,10.18,0.77
2022-11-11,SKU010,9.02,0.86
2022-11-11,SKU011,18.07,0.87
2022-11-11,SKU012,12.18,0.82
2022-11-11,SKU013,14.34,0.93
2022-11-11,SKU014,11.05,0.82
2022-11-12,SKU001,28.47,0.89
2022-11-12,SKU002,23.18,0.76
2022-11-12,SKU003,6.64,0.84
2022-11-12,SKU004,25.47,0.84
2022-11-12,SKU005,18.41,0.84
2022-11-12,SKU006,23.0,0.82
2022-11-12,SKU007,16.29,0.82
2022-11-12,SKU008,11.77,0.91
2022-11-12,SKU009,10.09,0.84
2022-11-12,SKU010,8.14,0.81
2022-11-12,SKU011,17.22,0.81
2022-11-12,SKU012,13.39,0.83
2022-11-12,SKU013,17.74,0.93
2022-11-12,SKU014,10.55,0.84
2022-11-13,SKU001,31.12,0.89
2022-11-13,SKU002,21.91,0.86
2022-11-13,SKU003,6.84,0.93
2022-11-13,SKU004,28.84,0.91
2022-11-13,SKU005,18.77,0.86
2022-11-13,SKU006,24.96,0.84
2022-11-13,SKU007,19.54,0.76
2022-11-13,SKU008,13.66,0.84
2022-11-13,SKU009,11.26,0.84
2022-11-13,SKU010,9.5,0.78
2022-11-13,SKU011,19.4,0.94
2022-11-13,SKU012,12.52,0.89
2022-11-13,SKU013,16.3,0.83
2022-11-13,SKU014,10.23,0.78
2022-11-14,SKU001,33.3,0.85
2022-11-14,SKU002,23.8,0.88
2022-11-14,SKU003,7.95,0.78
2022-11-14,SKU004,29.19,0.95
2022-11-14,SKU005,17.05,0.94
2022-11-14,SKU006,26.73,0.84
2022-11-14,SKU007,15.81,0.8
2022-11-14,SKU008,13.8,0.95
2022-11-14,SKU009,10.56,0.79
2022-11-14,SKU010,9.13,0.83
2022-11-14,SKU011,20.57,0.8
2022-11-14,SKU012,13.32,0.92
2022-11-14,SKU013,16.7,0.9
2022-11-14,SKU014,12.37,0.92
2022-11-15,SKU001,29.17,0.84
2022-11-15,SKU002,26.57,0.91
2022-11-15,SKU003,7.14,0.78
2022-11-15,SKU004,26.21,0.83
2022-11-15,SKU005,19.01,0.82
2022-11-15,SKU006,25.88,0.8
2022-11-15,SKU007,17.54,0.92
2022-11-15,SKU008,13.45,0.82
2022-11-15,SKU009,10.91,0.92
2022-11-15,SKU010,8.96,0.86
2022-11-15,SKU011,20.03,0.78
2022-11-15,SKU012,13.73,0.76
2022-11-15,SKU013,16.48,0.87
2022-11-15,SKU014,11.16,0.85
2022-11-16,SKU001,34.28,0.83
2022-11-16,SKU002,27.79,0.86
2022-11-16,SKU003,7.46,0.89
2022-11-16,SKU004,29.0,0.94
2022-11-16,SKU005,16.76,0.76
2022-11-16,SKU006,23.38,0.93
2022-11-16,SKU007,17.44,0.85
2022-11-16,SKU008,14.11,0.92
2022-11-16,SKU009,12.38,0.92
2022-11-16,SKU010,10.23,0.85
2022-11-16,SKU011,18.72,0.93
2022-11-16,SKU012,14.52,0.94
2022-11-16,SKU013,17.59,0.82
2022-11-16,SKU014,10.88,0.82
2022-11-17,SKU001,31.25,0.79
2022-11-17,SKU002,24.09,0.87
2022-11-17,SKU003,7.83,0.81
2022-11-17,SKU004,28.63,0.92
2022-11-17,SKU005,21.96,0.77
2022-11-17,SKU006,28.95,0.8
2022-11-17,SKU007,18.78,0.76
2022-11-17,SKU008,14.23,0.86
2022-11-17,SKU009,11.17,0.79
2022-11-17,SKU010,8.79,0.76
2022-11-17,SKU011,21.62,0.94
2022-11-17,SKU012,14.15,0.87
2022-11-17,SKU013,19.44,0.85
2022-11-17,SKU014,11.17,0.82
2022-11-18,SKU001,31.99,0.85
2022-11-18,SKU002,21.02,0.94
2022-11-18,SKU003,6.83,0.9
2022-11-18,SKU004,29.16,0.84
2022-11-18,SKU005,17.62,0.92
2022-11-18,SKU006,22.97,0.92
2022-11-18,SKU007,13.41,0.75
2022-11-18,SKU008,14.44,0.81
2022-11-18,SKU009,11.35,0.87
2022-11-18,SKU010,9.35,0.87
2022-11-18,SKU011,14.57,0.92
2022-11-18,SKU012,11.32,0.83
2022-11-18,SKU013,16.19,0.9
2022-11-18,SKU014,10.79,0.76
2022-11-19,SKU001,29.73,0.92
2022-11-19,SKU002,20.53,0.92
2022-11-19,SKU003,6.99,0.92
2022-11-19,SKU004,25.89,0.8
2022-11-19,SKU005,17.6,0.94
2022-11-19,SKU006,25.54,0.84
2022-11-19,SKU007,14.45,0.93
2022-11-19,SKU008,11.72,0.82
2022-11-19,SKU009,10.26,0.94
2022-11-19,SKU010,10.24,0.78
2022-11-19,SKU011,16.18,0.87
2022-11-19,SKU012,13.01,0.83
2022-11-19,SKU013,15.7,0.83
2022-11-19,SKU014,8.58,0.85
2022-11-20,SKU001,37.68,0.76
2022-11-20,SKU002,22.74,0.85
2022-11-20,SKU003,7.72,0.79
2022-11-20,SKU004,31.32,0.77
2022-11-20,SKU005,18.98,0.95
2022-11-20,SKU006,28.69,0.8
2022-11-20,SKU007,13.68,0.76
2022-11-20,SKU008,13.22,0.86
2022-11-20,SKU009,12.88,0.85
2022-11-20,SKU010,10.47,0.91
2022-11-20,SKU011,18.45,0.83
2022-11-20,SKU012,15.43,0.78
2022-11-20,SKU013,18.23,0.86
2022-11-20,SKU014,11.11,0.87
2022-11-21,SKU001,31.88,0.83
2022-11-21,SKU002,26.46,0.87
2022-11-21,SKU003,8.67,0.95
2022-11-21,SKU004,26.52,0.85
2022-11-21,SKU005,18.63,0.76
2022-11-21,SKU006,26.07,0.9
2022-11-21,SKU007,16.48,0.89
2022-11-21,SKU008,14.11,0.81
2022-11-21,SKU009,10.41,0.82
2022-11-21,SKU010,11.25,0.85
2022-11-21,SKU011,20.88,0.76
2022-11-21,SKU012,14.29,0.76
2022-11-21,SKU013,16.01,0.9
2022-11-21,SKU014,11.48,0.82
2022-11-22,SKU001,32.33,0.79
2022-11-22,SKU002,22.02,0.81
2022-11-22,SKU003,8.56,0.82
2022-11-22,SKU004,30.04,0.81
2022-11-22,SKU005,19.01,0.87
2022-11-22,SKU006,23.52,0.78
2022-11-22,SKU007,20.31,0.85
2022-11-22,SKU008,12.61,0.86
2022-11-22,SKU009,10.75,0.76
2022-11-22,SKU010,11.06,0.76
2022-11-22,SKU011,20.37,0.9
2022-11-22,SKU012,15.78,0.94
2022-11-22,SKU013,18.91,0.88
2022-11-22,SKU014,12.84,0.8
2022-11-23,SKU001,34.72,0.79
2022-11-23,SKU002,25.84,0.79
2022-11-23,SKU003,7.54,0.76
2022-11-23,SKU004,31.36,0.84
2022-11-23,SKU005,19.22,0.91
2022-11-23,SKU006,30.42,0.92
2022-11-23,SKU007,18.16,0.89
2022-11-23,SKU008,16.09,0.8
2022-11-23,SKU009,11.92,0.75
2022-11-23,SKU010,9.14,0.84
2022-11-23,SKU011,20.29,0.88
2022-11-23,SKU012,15.88,0.83
2022-11-23,SKU013,15.39,0.84
2022-11-23,SKU014,11.15,0.87
2022-11-24,SKU001,33.01,0.85
2022-11-24,SKU002,23.21,0.83
2022-11-24,SKU003,8.2,0.82
2022-11-24,SKU004,30.75,0.84
2022-11-24,SKU005,18.69,0.77
2022-11-24,SKU006,25.7,0.89
2022-11-24,SKU007,18.37,0.9
2022-11-24,SKU008,12.54,0.92
2022-11-24,SKU009,10.81,0.92
2022-11-24,SKU010,9.3,0.83
2022-11-24,SKU011,19.28,0.93
2022-11-24,SKU012,15.21,0.85
2022-11-24,SKU013,18.01,0.92
2022-11-24,SKU014,10.67,0.83
2022-11-25,SKU001,32.0,0.92
2022-11-25,SKU002,20.09,0.77
2022-11-25,SKU003,8.15,0.89
2022-11-25,SKU004,25.44,0.88
2022-11-25,SKU005,19.35,0.87
2022-11-25,SKU006,23.21,0.92
2022-11-25,SKU007,14.37,0.88
2022-11-25,SKU008,13.3,0.78
2022-11-25,SKU009,11.39,0.77
2022-11-25,SKU010,9.73,0.84
2022-11-25,SKU011,16.14,0.89
2022-11-25,SKU012,14.12,0.91
2022-11-25,SKU013,14.97,0.93
2022-11-25,SKU014,10.17,0.75
2022-11-26,SKU001,29.89,0.88
2022-11-26,SKU002,19.69,0.95
2022-11-26,SKU003,7.45,0.82
2022-11-26,SKU004,26.55,0.89
2022-11-26,SKU005,17.69,0.92
2022-11-26,SKU006,22.56,0.81
2022-11-26,SKU007,16.19,0.84
2022-11-26,SKU008,12.39,0.8
2022-11-26,SKU009,10.92,0.82
2022-11-26,SKU010,9.54,0.95
2022-11-26,SKU011,16.84,0.85
2022-11-26,SKU012,12.6,0.88
2022-11-26,SKU013,17.34,0.93
2022-11-26,SKU014,9.66,0.88
2022-11-27,SKU001,35.06,0.88
2022-11-27,SKU002,21.46,0.78
2022-11-27,SKU003,6.96,0.82
2022-11-27,SKU004,35.97,0.87
2022-11-27,SKU005,20.36,0.84
2022-11-27,SKU006,28.09,0.86
2022-11-27,SKU007,18.19,0.76
2022-11-27,SKU008,13.52,0.78
2022-11-27,SKU009,12.39,0.86
2022-11-27,SKU010,9.1,0.91
2022-11-27,SKU011,17.07,0.78
2022-11-27,SKU012,11.9,0.9
2022-11-27,SKU013,18.77,0.88
2022-11-27,SKU014,11.33,0.89
2022-11-28,SKU001,36.19,0.89
2022-11-28,SKU002,23.19,0.75
2022-11-28,SKU003,7.62,0.89
2022-11-28,SKU004,29.36,0.79
2022-11-28,SKU005,19.47,0.85
2022-11-28,SKU006,27.58,0.76
2022-11-28,SKU007,18.24,0.93
2022-11-28,SKU008,14.34,0.93
2022-11-28,SKU009,11.77,0.85
2022-11-28,SKU010,9.62,0.76
2022-11-28,SKU011,15.9,0.87
2022-11-28,SKU012,16.68,0.93
2022-11-28,SKU013,19.2,0.84
2022-11-28,SKU014,10.69,0.84
2022-11-29,SKU001,36.28,0.92
2022-11-29,SKU002,25.33,0.88
2022-11-29,SKU003,6.49,0.91
2022-11-29,SKU004,27.17,0.79
2022-11-29,SKU005,20.28,0.88
2022-11-29,SKU006,33.97,0.79
2022-11-29,SKU007,19.41,0.79
2022-11-29,SKU008,16.79,0.84
2022-11-29,SKU009,12.66,0.77
2022-11-29,SKU010,10.25,0.75
2022-11-29,SKU011,20.96,0.78
2022-11-29,SKU012,16.65,0.83
2022-11-29,SKU013,18.85,0.83
2022-11-29,SKU014,12.32,0.95
2022-11-30,SKU001,34.26,0.93
2022-11-30,SKU002,23.08,0.88
2022-11-30,SKU003,7.01,0.89
2022-11-30,SKU004,30.24,0.86
2022-11-30,SKU005,20.2,0.91
2022-11-30,SKU006,31.62,0.93
2022-11-30,SKU007,19.29,0.87
2022-11-30,SKU008,16.1,0.84
2022-11-30,SKU009,12.11,0.92
2022-11-30,SKU010,10.21,0.85
2022-11-30,SKU011,23.24,0.9
2022-11-30,SKU012,15.86,0.84
2022-11-30,SKU013,16.26,0.83
2022-11-30,SKU014,11.38,0.79
2022-12-01,SKU001,38.08,0.95
2022-12-01,SKU002,24.73,0.87
2022-12-01,SKU003,7.91,0.87
2022-12-01,SKU004,27.51,0.82
2022-12-01,SKU005,19.12,0.84
2022-12-01,SKU006,26.65,0.79
2022-12-01,SKU007,18.91,0.91
2022-12-01,SKU008,14.66,0.76
2022-12-01,SKU009,12.42,0.76
2022-12-01,SKU010,8.48,0.89
2022-12-01,SKU011,17.82,0.8
2022-12-01,SKU012,13.15,0.82
2022-12-01,SKU013,18.63,0.94
2022-12-01,SKU014,12.5,0.89
2022-12-02,SKU001,27.8,0.88
2022-12-02,SKU002,23.64,0.93
2022-12-02,SKU003,7.21,0.78
2022-12-02,SKU004,25.64,0.91
2022-12-02,SKU005,19.51,0.76
2022-12-02,SKU006,26.0,0.93
2022-12-02,SKU007,16.13,0.78
2022-12-02,SKU008,13.25,0.78
2022-12-02,SKU009,10.83,0.91
2022-12-02,SKU010,8.15,0.93
2022-12-02,SKU011,16.46,0.77
2022-12-02,SKU012,13.88,0.85
2022-12-02,SKU013,17.15,0.87
2022-12-02,SKU014,12.07,0.76
2022-12-03,SKU001,35.07,0.87
2022-12-03,SKU002,18.78,0.75
2022-12-03,SKU003,8.39,0.81
2022-12-03,SKU004,27.5,0.87
2022-12-03,SKU005,16.23,0.83
2022-12-03,SKU006,23.54,0.84
2022-12-03,SKU007,14.83,0.87
2022-12-03,SKU008,12.75,0.83
2022-12-03,SKU009,11.49,0.89
2022-12-03,SKU010,8.57,0.93
2022-12-03,SKU011,15.71,0.92
2022-12-03,SKU012,14.13,0.81
2022-12-03,SKU013,14.98,0.88
2022-12-03,SKU014,11.41,0.92
2022-12-04,SKU001,30.42,0.95
2022-12-04,SKU002,30.36,0.75
2022-12-04,SKU003,8.5,0.88
2022-12-04,SKU004,29.86,0.86
2022-12-04,SKU005,18.0,0.76
2022-12-04,SKU006,30.89,0.81
2022-12-04,SKU007,17.89,0.83
2022-12-04,SKU008,12.67,0.85
2022-12-04,SKU009,11.67,0.82
2022-12-04,SKU010,9.74,0.84
2022-12-04,SKU011,21.74,0.81
2022-12-04,SKU012,12.98,0.79
2022-12-04,SKU013,17.8,0.94
2022-12-04,SKU014,12.55,0.95
2022-12-05,SKU001,35.66,0.91
2022-12-05,SKU002,29.36,0.92
2022-12-05,SKU003,7.76,0.75
2022-12-05,SKU004,31.26,0.79
2022-12-05,SKU005,19.55,0.85
2022-12-05,SKU006,27.39,0.85
2022-12-05,SKU007,17.04,0.77
2022-12-05,SKU008,16.05,0.88
2022-12-05,SKU009,14.24,0.83
2022-12-05,SKU010,10.01,0.9
2022-12-05,SKU011,22.13,0.76
2022-12-05,SKU012,16.89,0.92
2022-12-05,SKU013,16.89,0.9
2022-12-05,SKU014,11.89,0.85
2022-12-06,SKU001,40.13,0.9
2022-12-06,SKU002,24.69,0.77
2022-12-06,SKU003,7.13,0.86
2022-12-06,SKU004,33.71,0.77
2022-12-06,SKU005,22.68,0.95
2022-12-06,SKU006,29.57,0.81
2022-12-06,SKU007,17.77,0.75
2022-12-06,SKU008,14.05,0.83
2022-12-06,SKU009,14.81,0.79
2022-12-06,SKU010,9.54,0.82
2022-12-06,SKU011,19.97,0.88
2022-12-06,SKU012,15.94,0.78
2022-12-06,SKU013,16.58,0.8
2022-12-06,SKU014,13.15,0.77
2022-12-07,SKU001,39.82,0.93
2022-12-07,SKU002,24.67,0.79
2022-12-07,SKU003,8.44,0.87
2022-12-07,SKU004,32.41,0.91
2022-12-07,SKU005,19.93,0.78
2022-12-07,SKU006,27.43,0.93
2022-12-07,SKU007,18.87,0.88
2022-12-07,SKU008,14.41,0.94
2022-12-07,SKU009,11.12,0.92
2022-12-07,SKU010,9.22,0.95
2022-12-07,SKU011,20.59,0.8
2022-12-07,SKU012,14.99,0.9
2022-12-07,SKU013,19.48,0.84
2022-12-07,SKU014,13.02,0.78
2022-12-08,SKU001,39.8,0.93
2022-12-08,SKU002,26.45,0.84
2022-12-08,SKU003,7.88,0.91
2022-12-08,SKU004,29.95,0.86
2022-12-08,SKU005,18.99,0.75
2022-12-08,SKU006,29.79,0.94
2022-12-08,SKU007,17.86,0.84
2022-12-08,SKU008,16.91,0.94
2022-12-08,SKU009,12.89,0.75
2022-12-08,SKU010,9.78,0.93
2022-12-08,SKU011,19.46,0.89
2022-12-08,SKU012,18.48,0.76
2022-12-08,SKU013,17.87,0.87
2022-12-08,SKU014,11.04,0.78
2022-12-09,SKU001,28.72,0.88
2022-12-09,SKU002,21.81,0.93
2022-12-09,SKU003,7.16,0.87
2022-12-09,SKU004,26.77,0.84
2022-12-09,SKU005,17.05,0.86
2022-12-09,SKU006,28.0,0.83
2022-12-09,SKU007,17.95,0.91
2022-12-09,SKU008,12.84,0.82
2022-12-09,SKU009,10.09,0.91
2022-12-09,SKU010,9.57,0.81
2022-12-09,SKU011,21.26,0.91
2022-12-09,SKU012,12.76,0.89
2022-12-09,SKU013,13.99,0.93
2022-12-09,SKU014,11.99,0.78
2022-12-10,SKU001,33.37,0.86
2022-12-10,SKU002,24.38,0.81
2022-12-10,SKU003,7.31,0.91
2022-12-10,SKU004,25.29,0.9
2022-12-10,SKU005,18.44,0.79
2022-12-10,SKU006,26.72,0.84
2022-12-10,SKU007,16.5,0.82
2022-12-10,SKU008,15.25,0.9
2022-12-10,SKU009,11.34,0.86
2022-12-10,SKU010,9.33,0.94
2022-12-10,SKU011,19.62,0.82
2022-12-10,SKU012,13.45,0.91
2022-12-10,SKU013,16.95,0.9
2022-12-10,SKU014,11.72,0.94
2022-12-11,SKU001,36.79,0.93
2022-12-11,SKU002,20.99,0.88
2022-12-11,SKU003,8.46,0.9
2022-12-11,SKU004,33.33,0.75
2022-12-11,SKU005,22.6,0.83
2022-12-11,SKU006,27.32,0.82
2022-12-11,SKU007,18.7,0.79
2022-12-11,SKU008,16.26,0.84
2022-12-11,SKU009,12.69,0.89
2022-12-11,SKU010,10.34,0.85
2022-12-11,SKU011,22.02,0.88
2022-12-11,SKU012,15.33,0.82
2022-12-11,SKU013,15.97,0.94
2022-12-11,SKU014,12.12,0.89
2022-12-12,SKU001,32.78,0.79
2022-12-12,SKU002,25.05,0.85
2022-12-12,SKU003,6.66,0.92
2022-12-12,SKU004,28.68,0.95
2022-12-12,SKU005,18.48,0.9
2022-12-12,SKU006,26.79,0.84
2022-12-12,SKU007,17.75,0.81
2022-12-12,SKU008,14.88,0.75
2022-12-12,SKU009,12.33,0.77
2022-12-12,SKU010,10.91,0.78
2022-12-12,SKU011,21.65,0.89
2022-12-12,SKU012,13.15,0.81
2022-12-12,SKU013,17.87,0.83
2022-12-12,SKU014,13.39,0.86
2022-12-13,SKU001,31.54,0.95
2022-12-13,SKU002,25.28,0.92
2022-12-13,SKU003,8.58,0.87
2022-12-13,SKU004,30.5,0.75
2022-12-13,SKU005,20.61,0.77
2022-12-13,SKU006,29.01,0.79
2022-12-13,SKU007,15.15,0.78
2022-12-13,SKU008,15.19,0.83
2022-12-13,SKU009,11.7,0.78
2022-12-13,SKU010,9.0,0.87
2022-12-13,SKU011,20.57,0.93
2022-12-13,SKU012,14.97,0.83
2022-12-13,SKU013,17.6,0.87
2022-12-13,SKU014,12.37,0.94
2022-12-14,SKU001,34.14,0.87
2022-12-14,SKU002,22.81,0.77
2022-12-14,SKU003,8.3,0.77
2022-12-14,SKU004,32.84,0.82
2022-12-14,SKU005,18.36,0.89
2022-12-14,SKU006,26.33,0.82
2022-12-14,SKU007,16.97,0.91
2022-12-14,SKU008,14.16,0.81
2022-12-14,SKU009,12.97,0.85
2022-12-14,SKU010,10.2,0.8
2022-12-14,SKU011,22.0,0.84
2022-12-14,SKU012,17.16,0.83
2022-12-14,SKU013,18.64,0.83
2022-12-14,SKU014,13.58,0.82
2022-12-15,SKU001,34.67,0.77
2022-12-15,SKU002,22.81,0.76
2022-12-15,SKU003,6.92,0.78
2022-12-15,SKU004,36.2,0.77
2022-12-15,SKU005,20.17,0.84
2022-12-15,SKU006,27.3,0.79
2022-12-15,SKU007,17.7,0.77
2022-12-15,SKU008,16.43,0.95
2022-12-15,SKU009,11.27,0.93
2022-12-15,SKU010,10.28,0.8
2022-12-15,SKU011,20.28,0.94
2022-12-15,SKU012,16.16,0.86
2022-12-15,SKU013,19.41,0.83
2022-12-15,SKU014,12.16,0.9
2022-12-16,SKU001,36.55,0.82
2022-12-16,SKU002,25.27,0.94
2022-12-16,SKU003,7.06,0.76
2022-12-16,SKU004,28.52,0.9
2022-12-16,SKU005,19.54,0.81
2022-12-16,SKU006,28.12,0.8
2022-12-16,SKU007,15.13,0.83
2022-12-16,SKU008,14.47,0.88
2022-12-16,SKU009,10.55,0.82
2022-12-16,SKU010,8.33,0.84
2022-12-16,SKU011,20.49,0.88
2022-12-16,SKU012,14.9,0.76
2022-12-16,SKU013,17.21,0.93
2022-12-16,SKU014,12.12,0.94
2022-12-17,SKU001,35.31,0.82
2022-12-17,SKU002,23.5,0.8
2022-12-17,SKU003,7.51,0.89
2022-12-17,SKU004,26.58,0.95
2022-12-17,SKU005,21.51,0.93
2022-12-17,SKU006,26.79,0.86
2022-12-17,SKU007,17.38,0.86
2022-12-17,SKU008,13.87,0.9
2022-12-17,SKU009,10.89,0.78
2022-12-17,SKU010,9.58,0.81
2022-12-17,SKU011,20.09,0.87
2022-12-17,SKU012,13.6,0.77
2022-12-17,SKU013,18.43,0.8
2022-12-17,SKU014,9.43,0.76
2022-12-18,SKU001,34.71,0.93
2022-12-18,SKU002,21.61,0.93
2022-12-18,SKU003,6.14,0.88
2022-12-18,SKU004,31.7,0.8
2022-12-18,SKU005,19.03,0.77
2022-12-18,SKU006,30.86,0.87
2022-12-18,SKU007,18.18,0.9
2022-12-18,SKU008,16.01,0.87
2022-12-18,SKU009,12.85,0.75
2022-12-18,SKU010,10.49,0.86
2022-12-18,SKU011,20.27,0.78
2022-12-18,SKU012,14.61,0.88
2022-12-18,SKU013,19.21,0.88
2022-12-18,SKU014,12.6,0.93
2022-12-19,SKU001,34.65,0.82
2022-12-19,SKU002,24.05,0.92
2022-12-19,SKU003,9.39,0.95
2022-12-19,SKU004,25.02,0.92
2022-12-19,SKU005,21.42,0.94
2022-12-19,SKU006,31.58,0.89
2022-12-19,SKU007,19.87,0.91
2022-12-19,SKU008,16.88,0.88
2022-12-19,SKU009,12.19,0.89
2022-12-19,SKU010,11.97,0.81
2022-12-19,SKU011,21.78,0.93
2022-12-19,SKU012,18.67,0.88
2022-12-19,SKU013,16.49,0.92
2022-12-19,SKU014,13.53,0.76
2022-12-20,SKU001,37.88,0.79
2022-12-20,SKU002,28.02,0.93
2022-12-20,SKU003,7.82,0.81
2022-12-20,SKU004,30.48,0.94
2022-12-20,SKU005,21.63,0.81
2022-12-20,SKU006,30.03,0.77
2022-12-20,SKU007,17.91,0.89
2022-12-20,SKU008,19.38,0.86
2022-12-20,SKU009,11.64,0.93
2022-12-20,SKU010,10.51,0.93
2022-12-20,SKU011,20.41,0.78
2022-12-20,SKU012,16.38,0.86
2022-12-20,SKU013,19.78,0.93
2022-12-20,SKU014,12.97,0.78
2022-12-21,SKU001,38.02,0.89
2022-12-21,SKU002,28.98,0.87
2022-12-21,SKU003,8.72,0.92
2022-12-21,SKU004,34.16,0.78
2022-12-21,SKU005,22.21,0.78
2022-12-21,SKU006,28.54,0.85
2022-12-21,SKU007,20.99,0.88
2022-12-21,SKU008,17.53,0.81
2022-12-21,SKU009,13.72,0.93
2022-12-21,SKU010,10.88,0.89
2022-12-21,SKU011,18.99,0.84
2022-12-21,SKU012,18.85,0.84
2022-12-21,SKU013,20.72,0.85
2022-12-21,SKU014,13.67,0.9
2022-12-22,SKU001,34.49,0.92
2022-12-22,SKU002,26.74,0.92
2022-12-22,SKU003,9.09,0.85
2022-12-22,SKU004,30.15,0.77
2022-12-22,SKU005,20.05,0.91
2022-12-22,SKU006,29.38,0.79
2022-12-22,SKU007,18.46,0.8
2022-12-22,SKU008,15.3,0.88
2022-12-22,SKU009,11.84,0.89
2022-12-22,SKU010,10.93,0.82
2022-12-22,SKU011,19.49,0.89
2022-12-22,SKU012,15.81,0.83
2022-12-22,SKU013,17.53,0.76
2022-12-22,SKU014,14.73,0.89
2022-12-23,SKU001,28.0,0.79
2022-12-23,SKU002,27.2,0.87
2022-12-23,SKU003,7.36,0.76
2022-12-23,SKU004,24.99,0.91
2022-12-23,SKU005,18.01,0.86
2022-12-23,SKU006,26.64,0.86
2022-12-23,SKU007,18.02,0.84
2022-12-23,SKU008,12.61,0.86
2022-12-23,SKU009,12.31,0.93
2022-12-23,SKU010,9.65,0.77
2022-12-23,SKU011,21.1,0.89
2022-12-23,SKU012,13.53,0.88
2022-12-23,SKU013,17.85,0.89
2022-12-23,SKU014,11.53,0.88
2022-12-24,SKU001,32.44,0.83
2022-12-24,SKU002,22.85,0.84
2022-12-24,SKU003,8.28,0.77
2022-12-24,SKU004,28.87,0.8
2022-12-24,SKU005,19.93,0.94
2022-12-24,SKU006,25.53,0.93
2022-12-24,SKU007,18.57,0.88
2022-12-24,SKU008,14.01,0.79
2022-12-24,SKU009,10.75,0.85
2022-12-24,SKU010,9.57,0.93
2022-12-24,SKU011,19.42,0.8
2022-12-24,SKU012,13.94,0.95
2022-12-24,SKU013,17.56,0.8
2022-12-24,SKU014,10.98,0.93
2022-12-25,SKU001,36.98,0.79
2022-12-25,SKU002,24.66,0.91
2022-12-25,SKU003,7.83,0.9
2022-12-25,SKU004,30.84,0.91
2022-12-25,SKU005,17.61,0.88
2022-12-25,SKU006,28.37,0.88
2022-12-25,SKU007,17.37,0.94
2022-12-25,SKU008,17.25,0.79
2022-12-25,SKU009,11.39,0.94
2022-12-25,SKU010,10.01,0.92
2022-12-25,SKU011,19.62,0.94
2022-12-25,SKU012,17.04,0.86
2022-12-25,SKU013,16.28,0.86
2022-12-25,SKU014,13.78,0.9
2022-12-26,SKU001,43.63,0.84
2022-12-26,SKU002,28.76,0.89
2022-12-26,SKU003,8.83,0.83
2022-12-26,SKU004,30.52,0.81
2022-12-26,SKU005,22.0,0.82
2022-12-26,SKU006,27.08,0.85
2022-12-26,SKU007,18.85,0.81
2022-12-26,SKU008,16.47,0.77
2022-12-26,SKU009,12.89,0.8
2022-12-26,SKU010,10.42,0.86
2022-12-26,SKU011,19.47,0.89
2022-12-26,SKU012,14.81,0.84
2022-12-26,SKU013,20.26,0.76
2022-12-26,SKU014,11.13,0.88
2022-12-27,SKU001,36.37,0.81
2022-12-27,SKU002,25.39,0.84
2022-12-27,SKU003,8.54,0.81
2022-12-27,SKU004,33.17,0.78
2022-12-27,SKU005,19.51,0.78
2022-12-27,SKU006,29.22,0.92
2022-12-27,SKU007,19.55,0.79
2022-12-27,SKU008,15.93,0.75
