date,flour_type,required_bulk_tons
2023-04-24,Bakery,99.71000000000001
2023-04-24,Brown,38.05
2023-04-24,Patent,57.64
2023-04-24,Superior,120.45
2023-04-24,Superior Brown,12.3
2023-04-25,Bakery,100.15
2023-04-25,Brown,35.3
2023-04-25,Patent,57.739999999999995
2023-04-25,Superior,129.08
2023-04-25,Superior Brown,14.4
2023-04-26,Bakery,108.05
2023-04-26,Brown,34.65
2023-04-26,Patent,65.01
2023-04-26,Superior,126.65
2023-04-26,Superior Brown,13.82
2023-04-27,Bakery,96.2
2023-04-27,Brown,31.59
2023-04-27,Patent,57.25
2023-04-27,Superior,126.50999999999999
2023-04-27,Superior Brown,12.46
2023-04-28,Bakery,95.91
2023-04-28,Brown,29.4
2023-04-28,Patent,51.7
2023-04-28,Superior,114.88000000000001
2023-04-28,Superior Brown,12.25
2023-04-29,Bakery,86.49000000000001
2023-04-29,Brown,29.03
2023-04-29,Patent,52.79
2023-04-29,Superior,104.88
2023-04-29,Superior Brown,10.84
2023-04-30,Bakery,104.37
2023-04-30,Brown,33.8
2023-04-30,Patent,58.08
2023-04-30,Superior,133.79999999999998
2023-04-30,Superior Brown,11.32
2023-05-01,Bakery,99.25
2023-05-01,Brown,30.93
2023-05-01,Patent,58.05
2023-05-01,Superior,126.09
2023-05-01,Superior Brown,11.29
2023-05-02,Bakery,97.77000000000001
2023-05-02,Brown,34.870000000000005
2023-05-02,Patent,64.65
2023-05-02,Superior,128.89
2023-05-02,Superior Brown,12.49
2023-05-03,Bakery,96.37
2023-05-03,Brown,33.04
2023-05-03,Patent,57.0
2023-05-03,Superior,122.04
2023-05-03,Superior Brown,12.66
2023-05-04,Bakery,97.31
2023-05-04,Brown,33.94
2023-05-04,Patent,55.65
2023-05-04,Superior,133.38
2023-05-04,Superior Brown,12.42
2023-05-05,Bakery,86.94
2023-05-05,Brown,30.18
2023-05-05,Patent,50.510000000000005
2023-05-05,Superior,116.2
2023-05-05,Superior Brown,11.66
2023-05-06,Bakery,86.37
2023-05-06,Brown,30.490000000000002
2023-05-06,Patent,50.73
2023-05-06,Superior,119.75999999999999
2023-05-06,Superior Brown,12.03
2023-05-07,Bakery,96.87
2023-05-07,Brown,37.760000000000005
2023-05-07,Patent,60.099999999999994
2023-05-07,Superior,127.12
2023-05-07,Superior Brown,11.31
2023-05-08,Bakery,98.78
2023-05-08,Brown,34.68
2023-05-08,Patent,61.49
2023-05-08,Superior,127.53999999999999
2023-05-08,Superior Brown,13.82
2023-05-09,Bakery,104.31
2023-05-09,Brown,35.27
2023-05-09,Patent,63.05
2023-05-09,Superior,128.56
2023-05-09,Superior Brown,12.43
2023-05-10,Bakery,89.76
2023-05-10,Brown,33.21
2023-05-10,Patent,58.22
2023-05-10,Superior,125.45
2023-05-10,Superior Brown,13.27
2023-05-11,Bakery,96.33
2023-05-11,Brown,33.29
2023-05-11,Patent,63.28
2023-05-11,Superior,122.52
2023-05-11,Superior Brown,13.75
2023-05-12,Bakery,93.97
2023-05-12,Brown,27.22
2023-05-12,Patent,52.959999999999994
2023-05-12,Superior,113.87
2023-05-12,Superior Brown,11.72
2023-05-13,Bakery,79.84
2023-05-13,Brown,28.939999999999998
2023-05-13,Patent,46.95
2023-05-13,Superior,115.68
2023-05-13,Superior Brown,10.76
2023-05-14,Bakery,104.48
2023-05-14,Brown,29.57
2023-05-14,Patent,60.61
2023-05-14,Superior,127.82
2023-05-14,Superior Brown,12.09
2023-05-15,Bakery,98.69
2023-05-15,Brown,34.04
2023-05-15,Patent,52.78
2023-05-15,Superior,128.72
2023-05-15,Superior Brown,12.78
2023-05-16,Bakery,107.56
2023-05-16,Brown,32.01
2023-05-16,Patent,53.82
2023-05-16,Superior,127.76
2023-05-16,Superior Brown,11.87
2023-05-17,Bakery,103.84
2023-05-17,Brown,36.58
2023-05-17,Patent,55.480000000000004
2023-05-17,Superior,109.06
2023-05-17,Superior Brown,12.71
2023-05-18,Bakery,96.46
2023-05-18,Brown,35.86
2023-05-18,Patent,54.75
2023-05-18,Superior,123.02
2023-05-18,Superior Brown,12.12
2023-05-19,Bakery,94.15
2023-05-19,Brown,29.93
2023-05-19,Patent,49.91
2023-05-19,Superior,118.77000000000001
2023-05-19,Superior Brown,9.82
2023-05-20,Bakery,87.67999999999999
2023-05-20,Brown,28.740000000000002
2023-05-20,Patent,48.05
2023-05-20,Superior,112.47
2023-05-20,Superior Brown,9.18
2023-05-21,Bakery,98.43
2023-05-21,Brown,31.71
2023-05-21,Patent,59.31
2023-05-21,Superior,131.4
2023-05-21,Superior Brown,11.08
2023-05-22,Bakery,107.3
2023-05-22,Brown,30.08
2023-05-22,Patent,56.19
2023-05-22,Superior,128.46
2023-05-22,Superior Brown,11.73
2023-05-23,Bakery,98.92
2023-05-23,Brown,33.33
2023-05-23,Patent,52.7
2023-05-23,Superior,122.86999999999999
2023-05-23,Superior Brown,12.65
2023-05-24,Bakery,103.57000000000001
2023-05-24,Brown,34.129999999999995
2023-05-24,Patent,55.95
2023-05-24,Superior,116.53999999999999
2023-05-24,Superior Brown,11.59
2023-05-25,Bakery,90.06
2023-05-25,Brown,36.78
2023-05-25,Patent,54.67
2023-05-25,Superior,124.64999999999999
2023-05-25,Superior Brown,11.97
2023-05-26,Bakery,86.04
2023-05-26,Brown,29.810000000000002
2023-05-26,Patent,50.31
2023-05-26,Superior,119.55
2023-05-26,Superior Brown,10.4
2023-05-27,Bakery,86.01
2023-05-27,Brown,29.04
2023-05-27,Patent,45.42
2023-05-27,Superior,106.77
2023-05-27,Superior Brown,11.39
2023-05-28,Bakery,96.67
2023-05-28,Brown,33.34
2023-05-28,Patent,57.44
2023-05-28,Superior,123.02
2023-05-28,Superior Brown,12.17
2023-05-29,Bakery,95.18
2023-05-29,Brown,32.05
2023-05-29,Patent,59.93
2023-05-29,Superior,123.72
2023-05-29,Superior Brown,13.64
2023-05-30,Bakery,91.99
2023-05-30,Brown,30.78
2023-05-30,Patent,49.78
2023-05-30,Superior,119.06
2023-05-30,Superior Brown,12.55
2023-05-31,Bakery,95.03999999999999
2023-05-31,Brown,30.81
2023-05-31,Patent,51.870000000000005
2023-05-31,Superior,117.26
2023-05-31,Superior Brown,12.11
2023-06-01,Bakery,166.47
2023-06-01,Brown,53.480000000000004
2023-06-01,Patent,95.73
2023-06-01,Superior,233.89
2023-06-01,Superior Brown,22.6
2023-06-02,Bakery,153.7
2023-06-02,Brown,48.2
2023-06-02,Patent,90.3
2023-06-02,Superior,204.67
2023-06-02,Superior Brown,19.74
2023-06-03,Bakery,160.82
2023-06-03,Brown,53.769999999999996
2023-06-03,Patent,93.13999999999999
2023-06-03,Superior,203.02
2023-06-03,Superior Brown,18.66
2023-06-04,Bakery,163.31
2023-06-04,Brown,58.25
2023-06-04,Patent,96.24000000000001
2023-06-04,Superior,217.23
2023-06-04,Superior Brown,23.87
2023-06-05,Bakery,170.52
2023-06-05,Brown,51.879999999999995
2023-06-05,Patent,110.12
2023-06-05,Superior,226.36
2023-06-05,Superior Brown,22.28
2023-06-06,Bakery,177.49
2023-06-06,Brown,59.0
2023-06-06,Patent,95.62
2023-06-06,Superior,213.01
2023-06-06,Superior Brown,19.34
2023-06-07,Bakery,178.91000000000003
2023-06-07,Brown,56.36
2023-06-07,Patent,92.41
2023-06-07,Superior,225.94
2023-06-07,Superior Brown,21.88
2023-06-08,Bakery,169.0
2023-06-08,Brown,55.53
2023-06-08,Patent,102.88999999999999
2023-06-08,Superior,213.02
2023-06-08,Superior Brown,19.38
2023-06-09,Bakery,148.04
2023-06-09,Brown,50.93
2023-06-09,Patent,90.57
2023-06-09,Superior,190.59
2023-06-09,Superior Brown,19.38
2023-06-10,Bakery,149.16
2023-06-10,Brown,51.09
2023-06-10,Patent,80.1
2023-06-10,Superior,188.14
2023-06-10,Superior Brown,21.08
2023-06-11,Bakery,171.25
2023-06-11,Brown,53.56
2023-06-11,Patent,97.65
2023-06-11,Superior,208.66
2023-06-11,Superior Brown,23.58
2023-06-12,Bakery,183.56
2023-06-12,Brown,59.59
2023-06-12,Patent,94.38
2023-06-12,Superior,227.88
2023-06-12,Superior Brown,18.98
2023-06-13,Bakery,151.71
2023-06-13,Brown,53.96
2023-06-13,Patent,95.47999999999999
2023-06-13,Superior,214.39000000000001
2023-06-13,Superior Brown,20.47
2023-06-14,Bakery,168.72
2023-06-14,Brown,51.24
2023-06-14,Patent,95.99
2023-06-14,Superior,216.95
2023-06-14,Superior Brown,20.78
2023-06-15,Bakery,162.04000000000002
2023-06-15,Brown,54.46
2023-06-15,Patent,90.78999999999999
2023-06-15,Superior,217.07
2023-06-15,Superior Brown,24.24
2023-06-16,Bakery,148.93
2023-06-16,Brown,49.8
2023-06-16,Patent,79.49
2023-06-16,Superior,173.98
2023-06-16,Superior Brown,17.36
2023-06-17,Bakery,150.82
2023-06-17,Brown,51.68
2023-06-17,Patent,82.61
2023-06-17,Superior,180.89000000000001
2023-06-17,Superior Brown,20.96
2023-06-18,Bakery,167.48
2023-06-18,Brown,43.8
2023-06-18,Patent,91.67
2023-06-18,Superior,214.72
2023-06-18,Superior Brown,21.41
2023-06-19,Bakery,164.79
2023-06-19,Brown,60.849999999999994
2023-06-19,Patent,91.5
2023-06-19,Superior,201.51
2023-06-19,Superior Brown,20.52
2023-06-20,Bakery,159.6
2023-06-20,Brown,50.08
2023-06-20,Patent,93.24
2023-06-20,Superior,213.23000000000002
2023-06-20,Superior Brown,20.11
2023-06-21,Bakery,170.89999999999998
2023-06-21,Brown,58.85
2023-06-21,Patent,90.44
2023-06-21,Superior,216.16
2023-06-21,Superior Brown,19.7
2023-06-22,Bakery,169.25
2023-06-22,Brown,50.97
2023-06-22,Patent,83.56
2023-06-22,Superior,210.04000000000002
2023-06-22,Superior Brown,20.19
2023-06-23,Bakery,150.55
2023-06-23,Brown,46.46
2023-06-23,Patent,92.35
2023-06-23,Superior,195.25
2023-06-23,Superior Brown,16.68
2023-06-24,Bakery,147.38
2023-06-24,Brown,48.56
2023-06-24,Patent,92.19999999999999
2023-06-24,Superior,179.95
2023-06-24,Superior Brown,17.08
2023-06-25,Bakery,155.55
2023-06-25,Brown,49.82
2023-06-25,Patent,85.12
2023-06-25,Superior,224.19
2023-06-25,Superior Brown,20.84
2023-06-26,Bakery,156.3
2023-06-26,Brown,52.16
2023-06-26,Patent,92.77000000000001
2023-06-26,Superior,202.29
2023-06-26,Superior Brown,22.13
2023-06-27,Bakery,160.94
2023-06-27,Brown,53.69
2023-06-27,Patent,81.08000000000001
2023-06-27,Superior,216.56
2023-06-27,Superior Brown,19.44
2023-06-28,Bakery,162.62
2023-06-28,Brown,53.650000000000006
2023-06-28,Patent,106.86000000000001
2023-06-28,Superior,223.68
2023-06-28,Superior Brown,18.41
2023-06-29,Bakery,165.97
2023-06-29,Brown,47.65
2023-06-29,Patent,81.92
2023-06-29,Superior,201.03
2023-06-29,Superior Brown,17.77
2023-06-30,Bakery,155.27
2023-06-30,Brown,43.739999999999995
2023-06-30,Patent,79.56
2023-06-30,Superior,185.49
2023-06-30,Superior Brown,18.78
2023-07-01,Bakery,77.59
2023-07-01,Brown,28.560000000000002
2023-07-01,Patent,43.95
2023-07-01,Superior,96.27
2023-07-01,Superior Brown,9.73
2023-07-02,Bakery,89.03
2023-07-02,Brown,28.67
2023-07-02,Patent,48.81
2023-07-02,Superior,121.7
2023-07-02,Superior Brown,11.04
2023-07-03,Bakery,89.97
2023-07-03,Brown,30.619999999999997
2023-07-03,Patent,47.19
2023-07-03,Superior,114.58
2023-07-03,Superior Brown,11.83
2023-07-04,Bakery,84.11
2023-07-04,Brown,28.439999999999998
2023-07-04,Patent,46.239999999999995
2023-07-04,Superior,120.41
2023-07-04,Superior Brown,10.23
2023-07-05,Bakery,86.09
2023-07-05,Brown,32.3
2023-07-05,Patent,44.36
2023-07-05,Superior,112.4
2023-07-05,Superior Brown,11.04
2023-07-06,Bakery,86.6
2023-07-06,Brown,27.81
2023-07-06,Patent,51.18
2023-07-06,Superior,112.19
2023-07-06,Superior Brown,11.65
2023-07-07,Bakery,78.17
2023-07-07,Brown,27.67
2023-07-07,Patent,42.08
2023-07-07,Superior,103.33
2023-07-07,Superior Brown,9.86
2023-07-08,Bakery,76.53999999999999
2023-07-08,Brown,27.92
2023-07-08,Patent,44.58
2023-07-08,Superior,100.74
2023-07-08,Superior Brown,10.44
2023-07-09,Bakery,91.0
2023-07-09,Brown,24.32
2023-07-09,Patent,48.97
2023-07-09,Superior,110.45
2023-07-09,Superior Brown,12.9
2023-07-10,Bakery,86.62
2023-07-10,Brown,29.450000000000003
2023-07-10,Patent,50.55
2023-07-10,Superior,104.2
2023-07-10,Superior Brown,10.26
2023-07-11,Bakery,90.66
2023-07-11,Brown,28.22
2023-07-11,Patent,45.75
2023-07-11,Superior,103.57
2023-07-11,Superior Brown,11.71
2023-07-12,Bakery,87.26
2023-07-12,Brown,26.43
2023-07-12,Patent,45.36
2023-07-12,Superior,116.77
2023-07-12,Superior Brown,12.08
2023-07-13,Bakery,82.19
2023-07-13,Brown,26.89
2023-07-13,Patent,47.95
2023-07-13,Superior,108.95
2023-07-13,Superior Brown,11.25
2023-07-14,Bakery,76.4
2023-07-14,Brown,25.52
2023-07-14,Patent,39.27
2023-07-14,Superior,98.06
2023-07-14,Superior Brown,10.48
2023-07-15,Bakery,76.46000000000001
2023-07-15,Brown,25.73
2023-07-15,Patent,46.870000000000005
2023-07-15,Superior,105.7
2023-07-15,Superior Brown,8.4
2023-07-16,Bakery,82.67
2023-07-16,Brown,28.57
2023-07-16,Patent,46.95
2023-07-16,Superior,114.17999999999999
2023-07-16,Superior Brown,10.05
2023-07-17,Bakery,82.13
2023-07-17,Brown,27.55
2023-07-17,Patent,54.870000000000005
2023-07-17,Superior,103.77
2023-07-17,Superior Brown,11.23
2023-07-18,Bakery,82.86
2023-07-18,Brown,29.85
2023-07-18,Patent,48.84
2023-07-18,Superior,113.39999999999999
2023-07-18,Superior Brown,10.02
2023-07-19,Bakery,85.86
2023-07-19,Brown,29.799999999999997
2023-07-19,Patent,43.25
2023-07-19,Superior,111.81
2023-07-19,Superior Brown,9.32
2023-07-20,Bakery,89.69999999999999
2023-07-20,Brown,26.57
2023-07-20,Patent,48.510000000000005
2023-07-20,Superior,109.03999999999999
2023-07-20,Superior Brown,10.82
2023-07-21,Bakery,75.13
2023-07-21,Brown,26.59
2023-07-21,Patent,44.599999999999994
2023-07-21,Superior,101.26
2023-07-21,Superior Brown,9.31
2023-07-22,Bakery,73.77
2023-07-22,Brown,25.810000000000002
2023-07-22,Patent,47.69
2023-07-22,Superior,107.54
2023-07-22,Superior Brown,8.69
2023-07-23,Bakery,80.46000000000001
2023-07-23,Brown,30.11
2023-07-23,Patent,46.66
2023-07-23,Superior,105.71
2023-07-23,Superior Brown,10.61
2023-07-24,Bakery,78.78
2023-07-24,Brown,30.59
2023-07-24,Patent,48.03
2023-07-24,Superior,111.44
2023-07-24,Superior Brown,11.28
2023-07-25,Bakery,89.47
2023-07-25,Brown,28.4
2023-07-25,Patent,46.44
2023-07-25,Superior,105.84
2023-07-25,Superior Brown,10.3
2023-07-26,Bakery,78.25
2023-07-26,Brown,29.32
2023-07-26,Patent,48.62
2023-07-26,Superior,108.56
2023-07-26,Superior Brown,9.69
2023-07-27,Bakery,89.2
2023-07-27,Brown,26.02
2023-07-27,Patent,45.11
2023-07-27,Superior,110.38
2023-07-27,Superior Brown,9.84
2023-07-28,Bakery,77.23
2023-07-28,Brown,21.770000000000003
2023-07-28,Patent,41.83
2023-07-28,Superior,96.27
2023-07-28,Superior Brown,9.3
2023-07-29,Bakery,78.95
2023-07-29,Brown,24.85
2023-07-29,Patent,47.35
2023-07-29,Superior,96.63
2023-07-29,Superior Brown,8.59
2023-07-30,Bakery,83.04
2023-07-30,Brown,26.409999999999997
2023-07-30,Patent,44.07
2023-07-30,Superior,108.46000000000001
2023-07-30,Superior Brown,10.34
2023-07-31,Bakery,81.02000000000001
2023-07-31,Brown,29.43
2023-07-31,Patent,42.620000000000005
2023-07-31,Superior,111.07
2023-07-31,Superior Brown,11.37
2023-08-01,Bakery,79.13
2023-08-01,Brown,28.240000000000002
2023-08-01,Patent,45.2
2023-08-01,Superior,108.93
2023-08-01,Superior Brown,9.21
2023-08-02,Bakery,86.34
2023-08-02,Brown,31.52
2023-08-02,Patent,46.480000000000004
2023-08-02,Superior,100.96000000000001
2023-08-02,Superior Brown,9.51
2023-08-03,Bakery,84.48
2023-08-03,Brown,28.799999999999997
2023-08-03,Patent,44.769999999999996
2023-08-03,Superior,105.3
2023-08-03,Superior Brown,10.75
2023-08-04,Bakery,71.8
2023-08-04,Brown,21.82
2023-08-04,Patent,39.7
2023-08-04,Superior,94.44
2023-08-04,Superior Brown,8.13
2023-08-05,Bakery,76.58
2023-08-05,Brown,22.31
2023-08-05,Patent,36.629999999999995
2023-08-05,Superior,93.5
2023-08-05,Superior Brown,8.37
2023-08-06,Bakery,78.39
2023-08-06,Brown,29.22
2023-08-06,Patent,47.43
2023-08-06,Superior,107.57000000000001
2023-08-06,Superior Brown,10.86
2023-08-07,Bakery,79.41
2023-08-07,Brown,24.95
2023-08-07,Patent,45.3
2023-08-07,Superior,104.03
2023-08-07,Superior Brown,9.88
2023-08-08,Bakery,84.17
2023-08-08,Brown,26.799999999999997
2023-08-08,Patent,45.1
2023-08-08,Superior,114.41
2023-08-08,Superior Brown,10.05
2023-08-09,Bakery,82.48
2023-08-09,Brown,27.240000000000002
2023-08-09,Patent,46.11
2023-08-09,Superior,104.9
2023-08-09,Superior Brown,10.47
2023-08-10,Bakery,80.08
2023-08-10,Brown,24.73
2023-08-10,Patent,45.79
2023-08-10,Superior,102.38000000000001
2023-08-10,Superior Brown,11.2
2023-08-11,Bakery,71.28999999999999
2023-08-11,Brown,26.57
2023-08-11,Patent,42.1
2023-08-11,Superior,96.35
2023-08-11,Superior Brown,7.7
2023-08-12,Bakery,74.00999999999999
2023-08-12,Brown,26.240000000000002
2023-08-12,Patent,44.43000000000001
2023-08-12,Superior,96.52000000000001
2023-08-12,Superior Brown,9.79
2023-08-13,Bakery,78.78
2023-08-13,Brown,23.85
2023-08-13,Patent,43.769999999999996
2023-08-13,Superior,101.08
2023-08-13,Superior Brown,10.57
2023-08-14,Bakery,76.57
2023-08-14,Brown,28.009999999999998
2023-08-14,Patent,43.86
2023-08-14,Superior,98.02
2023-08-14,Superior Brown,8.73
2023-08-15,Bakery,79.26
2023-08-15,Brown,26.17
2023-08-15,Patent,42.11
2023-08-15,Superior,106.47
2023-08-15,Superior Brown,10.69
2023-08-16,Bakery,76.19
2023-08-16,Brown,26.48
2023-08-16,Patent,46.54
2023-08-16,Superior,107.15
2023-08-16,Superior Brown,10.45
2023-08-17,Bakery,76.87
2023-08-17,Brown,23.439999999999998
2023-08-17,Patent,49.540000000000006
2023-08-17,Superior,103.28
2023-08-17,Superior Brown,9.71
2023-08-18,Bakery,75.85
2023-08-18,Brown,25.29
2023-08-18,Patent,43.28
2023-08-18,Superior,94.65
2023-08-18,Superior Brown,8.36
2023-08-19,Bakery,65.65
2023-08-19,Brown,25.1
2023-08-19,Patent,39.9
2023-08-19,Superior,84.65
2023-08-19,Superior Brown,10.07
2023-08-20,Bakery,78.64
2023-08-20,Brown,25.28
2023-08-20,Patent,45.41
2023-08-20,Superior,101.7
2023-08-20,Superior Brown,9.97
2023-08-21,Bakery,81.6
2023-08-21,Brown,27.759999999999998
2023-08-21,Patent,48.44
2023-08-21,Superior,105.25999999999999
2023-08-21,Superior Brown,11.33
2023-08-22,Bakery,82.1
2023-08-22,Brown,28.71
2023-08-22,Patent,50.43
2023-08-22,Superior,102.36
2023-08-22,Superior Brown,10.01
2023-08-23,Bakery,76.73
2023-08-23,Brown,24.59
2023-08-23,Patent,44.72
2023-08-23,Superior,107.31
2023-08-23,Superior Brown,9.17
2023-08-24,Bakery,80.39
2023-08-24,Brown,25.48
2023-08-24,Patent,41.28
2023-08-24,Superior,98.86
2023-08-24,Superior Brown,8.75
2023-08-25,Bakery,65.55
2023-08-25,Brown,23.09
2023-08-25,Patent,45.129999999999995
2023-08-25,Superior,90.44
2023-08-25,Superior Brown,8.95
2023-08-26,Bakery,65.13
2023-08-26,Brown,22.61
2023-08-26,Patent,38.269999999999996
2023-08-26,Superior,98.44
2023-08-26,Superior Brown,8.61
2023-08-27,Bakery,81.31
2023-08-27,Brown,27.72
2023-08-27,Patent,41.760000000000005
2023-08-27,Superior,99.93
2023-08-27,Superior Brown,9.89
2023-08-28,Bakery,77.84
2023-08-28,Brown,24.92
2023-08-28,Patent,43.21
2023-08-28,Superior,98.45
2023-08-28,Superior Brown,9.49
2023-08-29,Bakery,71.58
2023-08-29,Brown,25.14
2023-08-29,Patent,47.56
2023-08-29,Superior,106.59
2023-08-29,Superior Brown,9.3
2023-08-30,Bakery,75.68
2023-08-30,Brown,25.13
2023-08-30,Patent,47.44
2023-08-30,Superior,103.17999999999999
2023-08-30,Superior Brown,7.71
2023-08-31,Bakery,80.67
2023-08-31,Brown,26.29
2023-08-31,Patent,43.18
2023-08-31,Superior,104.84
2023-08-31,Superior Brown,9.17
2023-09-01,Bakery,70.91
2023-09-01,Brown,23.07
2023-09-01,Patent,38.480000000000004
2023-09-01,Superior,91.46
2023-09-01,Superior Brown,7.27
2023-09-02,Bakery,68.96
2023-09-02,Brown,21.99
2023-09-02,Patent,43.35
2023-09-02,Superior,90.75999999999999
2023-09-02,Superior Brown,7.88
2023-09-03,Bakery,73.37
2023-09-03,Brown,24.310000000000002
2023-09-03,Patent,50.55
2023-09-03,Superior,102.74000000000001
2023-09-03,Superior Brown,9.82
2023-09-04,Bakery,76.36
2023-09-04,Brown,24.83
2023-09-04,Patent,44.19
2023-09-04,Superior,99.00999999999999
2023-09-04,Superior Brown,10.99
2023-09-05,Bakery,76.93
2023-09-05,Brown,26.34
2023-09-05,Patent,44.93
2023-09-05,Superior,102.85
2023-09-05,Superior Brown,11.15
2023-09-06,Bakery,79.85
2023-09-06,Brown,26.4
2023-09-06,Patent,41.78
2023-09-06,Superior,100.72
2023-09-06,Superior Brown,10.0
2023-09-07,Bakery,83.67999999999999
2023-09-07,Brown,23.240000000000002
2023-09-07,Patent,47.8
2023-09-07,Superior,97.96000000000001
2023-09-07,Superior Brown,11.86
2023-09-08,Bakery,69.85
2023-09-08,Brown,24.869999999999997
2023-09-08,Patent,35.879999999999995
2023-09-08,Superior,90.28
2023-09-08,Superior Brown,8.87
2023-09-09,Bakery,71.36
2023-09-09,Brown,24.72
2023-09-09,Patent,40.72
2023-09-09,Superior,91.64
2023-09-09,Superior Brown,8.97
2023-09-10,Bakery,75.82
2023-09-10,Brown,26.34
2023-09-10,Patent,42.28
2023-09-10,Superior,101.19
2023-09-10,Superior Brown,8.7
2023-09-11,Bakery,75.25
2023-09-11,Brown,27.439999999999998
2023-09-11,Patent,41.39
2023-09-11,Superior,102.85
2023-09-11,Superior Brown,9.83
2023-09-12,Bakery,78.05
2023-09-12,Brown,25.310000000000002
2023-09-12,Patent,47.32
2023-09-12,Superior,100.81
2023-09-12,Superior Brown,9.12
2023-09-13,Bakery,75.42999999999999
2023-09-13,Brown,24.439999999999998
2023-09-13,Patent,44.75
2023-09-13,Superior,91.7
2023-09-13,Superior Brown,9.47
2023-09-14,Bakery,81.53
2023-09-14,Brown,28.12
2023-09-14,Patent,43.04
2023-09-14,Superior,96.17999999999999
2023-09-14,Superior Brown,10.33
2023-09-15,Bakery,75.67999999999999
2023-09-15,Brown,22.39
2023-09-15,Patent,36.65
2023-09-15,Superior,88.50999999999999
2023-09-15,Superior Brown,8.11
2023-09-16,Bakery,71.85
2023-09-16,Brown,24.69
2023-09-16,Patent,33.34
2023-09-16,Superior,89.05
2023-09-16,Superior Brown,9.4
2023-09-17,Bakery,78.08
2023-09-17,Brown,25.16
2023-09-17,Patent,46.13
2023-09-17,Superior,97.24
2023-09-17,Superior Brown,9.79
2023-09-18,Bakery,73.9
2023-09-18,Brown,27.52
2023-09-18,Patent,46.0
2023-09-18,Superior,101.32
2023-09-18,Superior Brown,9.05
2023-09-19,Bakery,77.88
2023-09-19,Brown,27.9
2023-09-19,Patent,43.69
2023-09-19,Superior,93.37
2023-09-19,Superior Brown,10.46
2023-09-20,Bakery,77.01
2023-09-20,Brown,23.880000000000003
2023-09-20,Patent,50.23
2023-09-20,Superior,102.25
2023-09-20,Superior Brown,9.3
2023-09-21,Bakery,74.19
2023-09-21,Brown,25.3
2023-09-21,Patent,42.93
2023-09-21,Superior,96.15
2023-09-21,Superior Brown,9.27
2023-09-22,Bakery,67.13
2023-09-22,Brown,23.0
2023-09-22,Patent,35.1
2023-09-22,Superior,88.44
2023-09-22,Superior Brown,8.47
2023-09-23,Bakery,70.41
2023-09-23,Brown,22.43
2023-09-23,Patent,41.14
2023-09-23,Superior,88.67
2023-09-23,Superior Brown,8.89
2023-09-24,Bakery,77.79
2023-09-24,Brown,24.45
2023-09-24,Patent,40.82
2023-09-24,Superior,98.02
2023-09-24,Superior Brown,8.91
2023-09-25,Bakery,71.5
2023-09-25,Brown,25.0
2023-09-25,Patent,41.95
