sku_id,date,forecast_tons,forecast_units,confidence_pct,seasonality_index,scenario_id
SKU014,2024-05-30,109.02,10902,0.88,1.04,base
SKU001,2024-05-31,361.87,8042,0.92,1.04,base
SKU002,2024-05-31,139.38,13938,0.81,1.04,base
SKU003,2024-05-31,34.59,34590,0.82,1.04,base
SKU004,2024-05-31,243.07,5402,0.86,1.04,base
SKU005,2024-05-31,105.11,10511,0.88,1.04,base
SKU006,2024-05-31,133.53,2967,0.93,1.04,base
SKU007,2024-05-31,87.2,8720,0.88,1.04,base
SKU008,2024-05-31,170.18,3782,0.9,1.04,base
SKU009,2024-05-31,93.1,9310,0.9,1.04,base
SKU010,2024-05-31,153.62,3414,0.93,1.04,base
SKU011,2024-05-31,258.52,5745,0.92,1.04,base
SKU012,2024-05-31,135.54,13554,0.95,1.04,base
SKU013,2024-05-31,215.59,4791,0.8,1.04,base
SKU014,2024-05-31,107.44,10744,0.83,1.04,base
SKU001,2024-06-01,307.56,6835,0.94,1.3,base
SKU002,2024-06-01,149.91,14991,0.92,1.3,base
SKU003,2024-06-01,42.61,42610,0.84,1.3,base
SKU004,2024-06-01,275.52,6123,0.95,1.3,base
SKU005,2024-06-01,120.5,12050,0.93,1.3,base
SKU006,2024-06-01,158.18,3515,0.81,1.3,base
SKU007,2024-06-01,102.81,10281,0.92,1.3,base
SKU008,2024-06-01,209.91,4665,0.92,1.3,base
SKU009,2024-06-01,103.1,10310,0.83,1.3,base
SKU010,2024-06-01,178.05,3957,0.9,1.3,base
SKU011,2024-06-01,328.87,7308,0.95,1.3,base
SKU012,2024-06-01,143.84,14384,0.9,1.3,base
SKU013,2024-06-01,261.56,5812,0.92,1.3,base
SKU014,2024-06-01,116.31,11631,0.81,1.3,base
SKU001,2024-06-02,365.43,8121,0.91,1.3,base
SKU002,2024-06-02,155.15,15515,0.83,1.3,base
SKU003,2024-06-02,40.5,40500,0.81,1.3,base
SKU004,2024-06-02,293.61,6525,0.88,1.3,base
SKU005,2024-06-02,122.01,12201,0.91,1.3,base
SKU006,2024-06-02,156.35,3474,0.88,1.3,base
SKU007,2024-06-02,109.37,10937,0.94,1.3,base
SKU008,2024-06-02,206.23,4583,0.9,1.3,base
SKU009,2024-06-02,107.93,10793,0.82,1.3,base
SKU010,2024-06-02,195.27,4339,0.94,1.3,base
SKU011,2024-06-02,280.73,6238,0.82,1.3,base
SKU012,2024-06-02,159.25,15925,0.91,1.3,base
SKU013,2024-06-02,269.13,5981,0.82,1.3,base
SKU014,2024-06-02,110.44,11044,0.95,1.3,base
SKU001,2024-06-03,407.34,9052,0.85,1.3,base
SKU002,2024-06-03,180.57,18057,0.87,1.3,base
SKU003,2024-06-03,42.68,42680,0.87,1.3,base
SKU004,2024-06-03,312.09,6935,0.82,1.3,base
SKU005,2024-06-03,136.12,13612,0.87,1.3,base
SKU006,2024-06-03,184.26,4095,0.82,1.3,base
SKU007,2024-06-03,121.8,12180,0.92,1.3,base
SKU008,2024-06-03,230.57,5124,0.94,1.3,base
SKU009,2024-06-03,112.24,11224,0.92,1.3,base
SKU010,2024-06-03,197.52,4389,0.86,1.3,base
SKU011,2024-06-03,302.63,6725,0.8,1.3,base
SKU012,2024-06-03,163.47,16347,0.81,1.3,base
SKU013,2024-06-03,305.31,6785,0.87,1.3,base
SKU014,2024-06-03,125.58,12558,0.9,1.3,base
SKU001,2024-06-04,410.44,9121,0.92,1.29,base
SKU002,2024-06-04,174.55,17455,0.89,1.29,base
SKU003,2024-06-04,45.79,45790,0.95,1.29,base
SKU004,2024-06-04,271.34,6030,0.87,1.29,base
SKU005,2024-06-04,131.64,13164,0.89,1.29,base
SKU006,2024-06-04,175.37,3897,0.83,1.29,base
SKU007,2024-06-04,110.05,11005,0.85,1.29,base
SKU008,2024-06-04,225.94,5021,0.9,1.29,base
SKU009,2024-06-04,106.94,10694,0.89,1.29,base
SKU010,2024-06-04,211.93,4710,0.86,1.29,base
SKU011,2024-06-04,307.77,6839,0.82,1.29,base
SKU012,2024-06-04,164.67,16467,0.85,1.29,base
SKU013,2024-06-04,285.45,6343,0.81,1.29,base
SKU014,2024-06-04,130.76,13076,0.89,1.29,base
SKU001,2024-06-05,364.43,8098,0.85,1.29,base
SKU002,2024-06-05,181.26,18126,0.86,1.29,base
SKU003,2024-06-05,44.69,44690,0.89,1.29,base
SKU004,2024-06-05,330.18,7337,0.89,1.29,base
SKU005,2024-06-05,133.74,13374,0.89,1.29,base
SKU006,2024-06-05,165.93,3687,0.87,1.29,base
SKU007,2024-06-05,108.7,10870,0.87,1.29,base
SKU008,2024-06-05,210.82,4685,0.92,1.29,base
SKU009,2024-06-05,127.38,12738,0.87,1.29,base
SKU010,2024-06-05,201.47,4477,0.88,1.29,base
SKU011,2024-06-05,346.11,7691,0.95,1.29,base
SKU012,2024-06-05,184.16,18416,0.83,1.29,base
SKU013,2024-06-05,270.41,6009,0.91,1.29,base
SKU014,2024-06-05,132.69,13269,0.87,1.29,base
SKU001,2024-06-06,411.89,9153,0.92,1.29,base
SKU002,2024-06-06,180.32,18032,0.86,1.29,base
SKU003,2024-06-06,44.85,44850,0.85,1.29,base
SKU004,2024-06-06,300.26,6672,0.83,1.29,base
SKU005,2024-06-06,120.13,12013,0.93,1.29,base
SKU006,2024-06-06,167.22,3716,0.91,1.29,base
SKU007,2024-06-06,119.55,11955,0.81,1.29,base
SKU008,2024-06-06,235.04,5223,0.91,1.29,base
SKU009,2024-06-06,107.71,10771,0.81,1.29,base
SKU010,2024-06-06,187.82,4174,0.83,1.29,base
SKU011,2024-06-06,317.08,7046,0.89,1.29,base
SKU012,2024-06-06,165.48,16548,0.87,1.29,base
SKU013,2024-06-06,300.39,6675,0.93,1.29,base
SKU014,2024-06-06,137.55,13755,0.89,1.29,base
SKU001,2024-06-07,359.37,7986,0.94,1.29,base
SKU002,2024-06-07,161.52,16152,0.93,1.29,base
SKU003,2024-06-07,39.98,39980,0.85,1.29,base
SKU004,2024-06-07,287.74,6394,0.93,1.29,base
SKU005,2024-06-07,127.48,12748,0.93,1.29,base
SKU006,2024-06-07,168.46,3744,0.95,1.29,base
SKU007,2024-06-07,117.53,11753,0.8,1.29,base
SKU008,2024-06-07,194.15,4314,0.93,1.29,base
SKU009,2024-06-07,111.6,11160,0.81,1.29,base
SKU010,2024-06-07,214.23,4761,0.88,1.29,base
SKU011,2024-06-07,367.9,8176,0.86,1.29,base
SKU012,2024-06-07,186.19,18619,0.94,1.29,base
SKU013,2024-06-07,292.1,6491,0.86,1.29,base
SKU014,2024-06-07,124.69,12469,0.89,1.29,base
SKU001,2024-06-08,371.76,8261,0.9,1.29,base
SKU002,2024-06-08,177.91,17791,0.8,1.29,base
SKU003,2024-06-08,38.44,38440,0.89,1.29,base
SKU004,2024-06-08,301.73,6705,0.88,1.29,base
SKU005,2024-06-08,104.03,10403,0.89,1.29,base
SKU006,2024-06-08,162.46,3610,0.81,1.29,base
SKU007,2024-06-08,108.7,10870,0.81,1.29,base
SKU008,2024-06-08,201.12,4469,0.83,1.29,base
SKU009,2024-06-08,107.61,10761,0.93,1.29,base
SKU010,2024-06-08,189.09,4202,0.85,1.29,base
SKU011,2024-06-08,324.89,7220,0.87,1.29,base
SKU012,2024-06-08,155.33,15533,0.86,1.29,base
SKU013,2024-06-08,259.67,5770,0.91,1.29,base
SKU014,2024-06-08,110.4,11040,0.84,1.29,base
SKU001,2024-06-09,381.58,8480,0.81,1.29,base
SKU002,2024-06-09,168.03,16803,0.86,1.29,base
SKU003,2024-06-09,42.88,42880,0.91,1.29,base
SKU004,2024-06-09,264.74,5883,0.94,1.29,base
SKU005,2024-06-09,108.12,10812,0.81,1.29,base
SKU006,2024-06-09,160.73,3572,0.92,1.29,base
SKU007,2024-06-09,99.1,9910,0.81,1.29,base
SKU008,2024-06-09,202.84,4508,0.85,1.29,base
SKU009,2024-06-09,93.58,9358,0.8,1.29,base
SKU010,2024-06-09,194.06,4312,0.94,1.29,base
SKU011,2024-06-09,317.94,7065,0.91,1.29,base
SKU012,2024-06-09,142.6,14260,0.86,1.29,base
SKU013,2024-06-09,266.93,5932,0.86,1.29,base
SKU014,2024-06-09,118.88,11888,0.9,1.29,base
SKU001,2024-06-10,410.08,9113,0.81,1.28,base
SKU002,2024-06-10,178.14,17814,0.82,1.28,base
SKU003,2024-06-10,37.65,37650,0.93,1.28,base
SKU004,2024-06-10,292.67,6504,0.83,1.28,base
SKU005,2024-06-10,127.88,12788,0.91,1.28,base
SKU006,2024-06-10,168.74,3750,0.83,1.28,base
SKU007,2024-06-10,112.18,11218,0.81,1.28,base
SKU008,2024-06-10,225.38,5008,0.94,1.28,base
SKU009,2024-06-10,104.3,10430,0.94,1.28,base
SKU010,2024-06-10,196.91,4376,0.89,1.28,base
SKU011,2024-06-10,338.91,7531,0.87,1.28,base
SKU012,2024-06-10,170.34,17034,0.88,1.28,base
SKU013,2024-06-10,271.51,6034,0.86,1.28,base
SKU014,2024-06-10,142.21,14221,0.91,1.28,base
SKU001,2024-06-11,418.69,9304,0.91,1.28,base
SKU002,2024-06-11,189.98,18998,0.92,1.28,base
SKU003,2024-06-11,44.14,44140,0.88,1.28,base
SKU004,2024-06-11,310.78,6906,0.92,1.28,base
SKU005,2024-06-11,128.27,12827,0.82,1.28,base
SKU006,2024-06-11,184.44,4099,0.8,1.28,base
SKU007,2024-06-11,117.27,11727,0.9,1.28,base
SKU008,2024-06-11,211.8,4707,0.82,1.28,base
SKU009,2024-06-11,124.57,12457,0.88,1.28,base
SKU010,2024-06-11,186.58,4146,0.91,1.28,base
SKU011,2024-06-11,329.61,7325,0.86,1.28,base
SKU012,2024-06-11,195.11,19511,0.81,1.28,base
SKU013,2024-06-11,294.67,6548,0.93,1.28,base
SKU014,2024-06-11,111.41,11141,0.81,1.28,base
SKU001,2024-06-12,418.98,9311,0.94,1.28,base
SKU002,2024-06-12,162.12,16212,0.81,1.28,base
SKU003,2024-06-12,41.49,41490,0.91,1.28,base
SKU004,2024-06-12,337.14,7492,0.94,1.28,base
SKU005,2024-06-12,138.75,13875,0.94,1.28,base
SKU006,2024-06-12,187.93,4176,0.93,1.28,base
SKU007,2024-06-12,110.45,11045,0.93,1.28,base
SKU008,2024-06-12,210.47,4677,0.88,1.28,base
SKU009,2024-06-12,115.15,11515,0.88,1.28,base
SKU010,2024-06-12,207.99,4622,0.89,1.28,base
SKU011,2024-06-12,335.88,7464,0.93,1.28,base
SKU012,2024-06-12,186.91,18691,0.93,1.28,base
SKU013,2024-06-12,291.76,6484,0.92,1.28,base
SKU014,2024-06-12,137.7,13770,0.9,1.28,base
SKU001,2024-06-13,382.66,8504,0.89,1.28,base
SKU002,2024-06-13,167.08,16708,0.94,1.28,base
SKU003,2024-06-13,43.19,43190,0.83,1.28,base
SKU004,2024-06-13,291.79,6484,0.83,1.28,base
SKU005,2024-06-13,134.69,13469,0.95,1.28,base
SKU006,2024-06-13,179.76,3995,0.88,1.28,base
SKU007,2024-06-13,112.41,11241,0.87,1.28,base
SKU008,2024-06-13,220.33,4896,0.93,1.28,base
SKU009,2024-06-13,125.38,12538,0.93,1.28,base
SKU010,2024-06-13,209.49,4655,0.83,1.28,base
SKU011,2024-06-13,352.43,7832,0.83,1.28,base
SKU012,2024-06-13,181.7,18170,0.92,1.28,base
SKU013,2024-06-13,308.32,6852,0.92,1.28,base
SKU014,2024-06-13,137.7,13770,0.83,1.28,base
SKU001,2024-06-14,396.27,8806,0.93,1.28,base
SKU002,2024-06-14,178.13,17813,0.87,1.28,base
SKU003,2024-06-14,41.98,41980,0.87,1.28,base
SKU004,2024-06-14,297.46,6610,0.95,1.28,base
SKU005,2024-06-14,130.9,13090,0.88,1.28,base
SKU006,2024-06-14,158.1,3513,0.82,1.28,base
SKU007,2024-06-14,115.72,11572,0.84,1.28,base
SKU008,2024-06-14,205.69,4571,0.85,1.28,base
SKU009,2024-06-14,106.89,10689,0.94,1.28,base
SKU010,2024-06-14,206.75,4594,0.84,1.28,base
SKU011,2024-06-14,336.44,7476,0.86,1.28,base
SKU012,2024-06-14,172.32,17232,0.91,1.28,base
SKU013,2024-06-14,280.71,6238,0.84,1.28,base
SKU014,2024-06-14,123.89,12389,0.91,1.28,base
SKU001,2024-06-15,367.58,8168,0.83,1.28,base
SKU002,2024-06-15,145.95,14595,0.84,1.28,base
SKU003,2024-06-15,38.97,38970,0.95,1.28,base
SKU004,2024-06-15,301.22,6694,0.86,1.28,base
SKU005,2024-06-15,110.42,11042,0.91,1.28,base
SKU006,2024-06-15,167.78,3728,0.93,1.28,base
SKU007,2024-06-15,115.3,11530,0.85,1.28,base
SKU008,2024-06-15,188.08,4180,0.85,1.28,base
SKU009,2024-06-15,106.12,10612,0.92,1.28,base
SKU010,2024-06-15,170.84,3796,0.89,1.28,base
SKU011,2024-06-15,290.53,6456,0.85,1.28,base
SKU012,2024-06-15,157.92,15792,0.91,1.28,base
SKU013,2024-06-15,266.36,5919,0.93,1.28,base
SKU014,2024-06-15,114.13,11413,0.84,1.28,base
SKU001,2024-06-16,344.34,7652,0.8,1.27,base
SKU002,2024-06-16,150.29,15029,0.84,1.27,base
SKU003,2024-06-16,40.85,40850,0.9,1.27,base
SKU004,2024-06-16,286.02,6356,0.94,1.27,base
SKU005,2024-06-16,121.08,12108,0.93,1.27,base
SKU006,2024-06-16,153.4,3409,0.83,1.27,base
SKU007,2024-06-16,98.67,9867,0.93,1.27,base
SKU008,2024-06-16,208.36,4630,0.92,1.27,base
SKU009,2024-06-16,112.84,11284,0.91,1.27,base
SKU010,2024-06-16,177.7,3949,0.9,1.27,base
SKU011,2024-06-16,310.35,6897,0.92,1.27,base
SKU012,2024-06-16,144.95,14495,0.93,1.27,base
SKU013,2024-06-16,267.66,5948,0.92,1.27,base
SKU014,2024-06-16,129.49,12949,0.82,1.27,base
SKU001,2024-06-17,414.91,9220,0.91,1.27,base
SKU002,2024-06-17,188.59,18859,0.93,1.27,base
SKU003,2024-06-17,41.62,41620,0.83,1.27,base
SKU004,2024-06-17,277.74,6172,0.83,1.27,base
SKU005,2024-06-17,136.94,13694,0.92,1.27,base
SKU006,2024-06-17,171.27,3806,0.85,1.27,base
SKU007,2024-06-17,108.15,10815,0.86,1.27,base
SKU008,2024-06-17,232.13,5158,0.86,1.27,base
SKU009,2024-06-17,109.78,10978,0.83,1.27,base
SKU010,2024-06-17,187.02,4156,0.94,1.27,base
SKU011,2024-06-17,349.83,7774,0.92,1.27,base
SKU012,2024-06-17,158.76,15876,0.84,1.27,base
SKU013,2024-06-17,297.48,6611,0.82,1.27,base
SKU014,2024-06-17,120.02,12002,0.86,1.27,base
SKU001,2024-06-18,400.7,8904,0.86,1.27,base
SKU002,2024-06-18,172.28,17228,0.8,1.27,base
SKU003,2024-06-18,42.96,42960,0.93,1.27,base
SKU004,2024-06-18,277.68,6171,0.93,1.27,base
SKU005,2024-06-18,125.96,12596,0.93,1.27,base
SKU006,2024-06-18,181.24,4028,0.92,1.27,base
SKU007,2024-06-18,111.92,11192,0.91,1.27,base
SKU008,2024-06-18,199.79,4440,0.9,1.27,base
SKU009,2024-06-18,110.55,11055,0.94,1.27,base
SKU010,2024-06-18,185.41,4120,0.91,1.27,base
SKU011,2024-06-18,302.19,6715,0.89,1.27,base
SKU012,2024-06-18,168.1,16810,0.92,1.27,base
SKU013,2024-06-18,284.07,6313,0.84,1.27,base
SKU014,2024-06-18,131.64,13164,0.95,1.27,base
SKU001,2024-06-19,404.46,8988,0.8,1.27,base
SKU002,2024-06-19,174.59,17459,0.9,1.27,base
SKU003,2024-06-19,42.26,42260,0.81,1.27,base
SKU004,2024-06-19,327.95,7288,0.93,1.27,base
SKU005,2024-06-19,121.69,12169,0.95,1.27,base
SKU006,2024-06-19,166.69,3704,0.86,1.27,base
SKU007,2024-06-19,122.29,12229,0.93,1.27,base
SKU008,2024-06-19,207.6,4613,0.85,1.27,base
SKU009,2024-06-19,112.3,11230,0.82,1.27,base
SKU010,2024-06-19,201.6,4480,0.84,1.27,base
SKU011,2024-06-19,358.54,7968,0.85,1.27,base
SKU012,2024-06-19,170.58,17058,0.89,1.27,base
SKU013,2024-06-19,269.83,5996,0.92,1.27,base
SKU014,2024-06-19,124.43,12443,0.83,1.27,base
SKU001,2024-06-20,405.38,9008,0.81,1.27,base
SKU002,2024-06-20,166.67,16667,0.83,1.27,base
SKU003,2024-06-20,41.3,41300,0.84,1.27,base
SKU004,2024-06-20,282.24,6272,0.84,1.27,base
SKU005,2024-06-20,134.45,13445,0.83,1.27,base
SKU006,2024-06-20,168.14,3736,0.87,1.27,base
SKU007,2024-06-20,112.13,11213,0.93,1.27,base
SKU008,2024-06-20,218.65,4859,0.82,1.27,base
SKU009,2024-06-20,105.09,10509,0.93,1.27,base
SKU010,2024-06-20,197.77,4395,0.87,1.27,base
SKU011,2024-06-20,363.8,8084,0.9,1.27,base
SKU012,2024-06-20,168.63,16863,0.92,1.27,base
SKU013,2024-06-20,285.04,6334,0.85,1.27,base
SKU014,2024-06-20,128.12,12812,0.94,1.27,base
SKU001,2024-06-21,415.14,9225,0.81,1.27,base
SKU002,2024-06-21,170.65,17065,0.88,1.27,base
SKU003,2024-06-21,47.45,47450,0.84,1.27,base
SKU004,2024-06-21,299.08,6646,0.86,1.27,base
SKU005,2024-06-21,123.95,12395,0.87,1.27,base
SKU006,2024-06-21,181.72,4038,0.94,1.27,base
SKU007,2024-06-21,111.45,11145,0.87,1.27,base
SKU008,2024-06-21,204.86,4552,0.9,1.27,base
SKU009,2024-06-21,105.94,10594,0.94,1.27,base
SKU010,2024-06-21,201.83,4485,0.87,1.27,base
SKU011,2024-06-21,330.17,7337,0.86,1.27,base
SKU012,2024-06-21,162.38,16238,0.95,1.27,base
SKU013,2024-06-21,273.62,6080,0.92,1.27,base
SKU014,2024-06-21,124.41,12441,0.94,1.27,base
SKU001,2024-06-22,377.29,8384,0.86,1.26,base
SKU002,2024-06-22,158.99,15899,0.9,1.26,base
SKU003,2024-06-22,38.53,38530,0.84,1.26,base
SKU004,2024-06-22,279.28,6206,0.93,1.26,base
SKU005,2024-06-22,115.81,11581,0.94,1.26,base
SKU006,2024-06-22,156.84,3485,0.84,1.26,base
SKU007,2024-06-22,100.04,10004,0.82,1.26,base
SKU008,2024-06-22,187.66,4170,0.83,1.26,base
SKU009,2024-06-22,104.27,10427,0.89,1.26,base
SKU010,2024-06-22,182.5,4056,0.84,1.26,base
SKU011,2024-06-22,326.17,7248,0.9,1.26,base
SKU012,2024-06-22,159.11,15911,0.85,1.26,base
SKU013,2024-06-22,252.36,5608,0.94,1.26,base
SKU014,2024-06-22,108.97,10897,0.87,1.26,base
SKU001,2024-06-23,377.71,8394,0.87,1.26,base
SKU002,2024-06-23,157.61,15761,0.85,1.26,base
SKU003,2024-06-23,40.64,40640,0.81,1.26,base
SKU004,2024-06-23,277.53,6167,0.87,1.26,base
SKU005,2024-06-23,126.77,12677,0.92,1.26,base
SKU006,2024-06-23,153.36,3408,0.94,1.26,base
SKU007,2024-06-23,103.57,10357,0.81,1.26,base
SKU008,2024-06-23,201.45,4477,0.92,1.26,base
SKU009,2024-06-23,107.82,10782,0.84,1.26,base
SKU010,2024-06-23,183.83,4085,0.92,1.26,base
SKU011,2024-06-23,285.4,6342,0.85,1.26,base
SKU012,2024-06-23,141.33,14133,0.82,1.26,base
SKU013,2024-06-23,253.4,5631,0.89,1.26,base
SKU014,2024-06-23,116.4,11640,0.93,1.26,base
SKU001,2024-06-24,356.02,7912,0.83,1.26,base
SKU002,2024-06-24,168.05,16805,0.8,1.26,base
SKU003,2024-06-24,43.44,43440,0.93,1.26,base
SKU004,2024-06-24,293.65,6526,0.9,1.26,base
SKU005,2024-06-24,128.09,12809,0.92,1.26,base
SKU006,2024-06-24,173.24,3850,0.81,1.26,base
SKU007,2024-06-24,103.22,10322,0.93,1.26,base
SKU008,2024-06-24,217.24,4828,0.86,1.26,base
SKU009,2024-06-24,108.08,10808,0.93,1.26,base
SKU010,2024-06-24,194.01,4311,0.81,1.26,base
SKU011,2024-06-24,325.47,7233,0.93,1.26,base
SKU012,2024-06-24,177.33,17733,0.9,1.26,base
SKU013,2024-06-24,264.05,5868,0.88,1.26,base
SKU014,2024-06-24,134.94,13494,0.81,1.26,base
SKU001,2024-06-25,439.09,9758,0.9,1.26,base
SKU002,2024-06-25,155.04,15504,0.89,1.26,base
SKU003,2024-06-25,40.79,40790,0.91,1.26,base
SKU004,2024-06-25,303.15,6737,0.91,1.26,base
SKU005,2024-06-25,119.8,11980,0.87,1.26,base
SKU006,2024-06-25,165.8,3684,0.83,1.26,base
SKU007,2024-06-25,113.04,11304,0.94,1.26,base
SKU008,2024-06-25,202.61,4502,0.94,1.26,base
SKU009,2024-06-25,112.51,11251,0.83,1.26,base
SKU010,2024-06-25,205.4,4564,0.89,1.26,base
SKU011,2024-06-25,334.84,7441,0.83,1.26,base
SKU012,2024-06-25,159.35,15935,0.93,1.26,base
SKU013,2024-06-25,296.45,6588,0.81,1.26,base
SKU014,2024-06-25,134.82,13482,0.95,1.26,base
SKU001,2024-06-26,398.9,8864,0.89,1.26,base
SKU002,2024-06-26,159.62,15962,0.8,1.26,base
SKU003,2024-06-26,40.12,40120,0.93,1.26,base
SKU004,2024-06-26,258.97,5755,0.9,1.26,base
SKU005,2024-06-26,122.17,12217,0.9,1.26,base
SKU006,2024-06-26,176.81,3929,0.84,1.26,base
SKU007,2024-06-26,108.08,10808,0.85,1.26,base
SKU008,2024-06-26,199.8,4440,0.94,1.26,base
SKU009,2024-06-26,117.63,11763,0.9,1.26,base
SKU010,2024-06-26,207.11,4602,0.8,1.26,base
SKU011,2024-06-26,326.72,7260,0.85,1.26,base
SKU012,2024-06-26,172.14,17214,0.89,1.26,base
SKU013,2024-06-26,267.63,5947,0.82,1.26,base
SKU014,2024-06-26,123.74,12374,0.81,1.26,base
SKU001,2024-06-27,355.57,7902,0.81,1.26,base
SKU002,2024-06-27,170.66,17066,0.89,1.26,base
SKU003,2024-06-27,41.7,41700,0.85,1.26,base
SKU004,2024-06-27,283.52,6300,0.86,1.26,base
SKU005,2024-06-27,125.15,12515,0.81,1.26,base
SKU006,2024-06-27,165.84,3685,0.91,1.26,base
SKU007,2024-06-27,107.14,10714,0.92,1.26,base
SKU008,2024-06-27,213.73,4750,0.92,1.26,base
SKU009,2024-06-27,110.1,11010,0.9,1.26,base
SKU010,2024-06-27,194.27,4317,0.92,1.26,base
SKU011,2024-06-27,310.8,6907,0.89,1.26,base
SKU012,2024-06-27,166.59,16659,0.87,1.26,base
SKU013,2024-06-27,276.9,6153,0.84,1.26,base
SKU014,2024-06-27,120.54,12054,0.81,1.26,base
SKU001,2024-06-28,401.04,8912,0.84,1.25,base
SKU002,2024-06-28,149.78,14978,0.9,1.25,base
SKU003,2024-06-28,40.85,40850,0.94,1.25,base
SKU004,2024-06-28,297.53,6612,0.84,1.25,base
SKU005,2024-06-28,138.74,13874,0.9,1.25,base
SKU006,2024-06-28,155.99,3466,0.87,1.25,base
SKU007,2024-06-28,112.11,11211,0.89,1.25,base
SKU008,2024-06-28,215.01,4778,0.8,1.25,base
SKU009,2024-06-28,111.97,11197,0.82,1.25,base
SKU010,2024-06-28,183.29,4073,0.83,1.25,base
SKU011,2024-06-28,326.75,7261,0.93,1.25,base
SKU012,2024-06-28,146.98,14698,0.81,1.25,base
SKU013,2024-06-28,279.09,6202,0.89,1.25,base
SKU014,2024-06-28,116.68,11668,0.94,1.25,base
SKU001,2024-06-29,367.11,8158,0.9,1.25,base
SKU002,2024-06-29,148.8,14880,0.87,1.25,base
SKU003,2024-06-29,37.02,37020,0.86,1.25,base
SKU004,2024-06-29,271.44,6032,0.89,1.25,base
SKU005,2024-06-29,116.87,11687,0.87,1.25,base
SKU006,2024-06-29,160.53,3567,0.91,1.25,base
SKU007,2024-06-29,101.21,10121,0.89,1.25,base
SKU008,2024-06-29,191.27,4250,0.89,1.25,base
SKU009,2024-06-29,95.44,9544,0.94,1.25,base
SKU010,2024-06-29,192.46,4277,0.93,1.25,base
SKU011,2024-06-29,293.28,6517,0.89,1.25,base
SKU012,2024-06-29,159.4,15940,0.88,1.25,base
SKU013,2024-06-29,265.77,5906,0.91,1.25,base
SKU014,2024-06-29,117.68,11768,0.92,1.25,base
SKU001,2024-06-30,354.21,7871,0.84,1.25,base
SKU002,2024-06-30,150.84,15084,0.9,1.25,base
SKU003,2024-06-30,38.28,38280,0.82,1.25,base
SKU004,2024-06-30,243.25,5406,0.86,1.25,base
SKU005,2024-06-30,115.07,11507,0.94,1.25,base
SKU006,2024-06-30,165.04,3668,0.85,1.25,base
SKU007,2024-06-30,101.26,10126,0.82,1.25,base
SKU008,2024-06-30,191.72,4260,0.82,1.25,base
SKU009,2024-06-30,97.17,9717,0.86,1.25,base
SKU010,2024-06-30,180.89,4020,0.83,1.25,base
SKU011,2024-06-30,295.3,6562,0.86,1.25,base
SKU012,2024-06-30,160.15,16015,0.91,1.25,base
SKU013,2024-06-30,270.65,6014,0.93,1.25,base
SKU014,2024-06-30,123.05,12305,0.82,1.25,base
SKU001,2024-07-01,288.83,6418,0.92,1.0,base
SKU002,2024-07-01,138.23,13823,0.82,1.0,base
SKU003,2024-07-01,34.43,34430,0.86,1.0,base
SKU004,2024-07-01,228.63,5081,0.95,1.0,base
SKU005,2024-07-01,106.03,10603,0.81,1.0,base
SKU006,2024-07-01,136.18,3026,0.8,1.0,base
SKU007,2024-07-01,95.05,9505,0.85,1.0,base
SKU008,2024-07-01,156.2,3471,0.94,1.0,base
SKU009,2024-07-01,85.77,8577,0.8,1.0,base
SKU010,2024-07-01,156.38,3475,0.83,1.0,base
SKU011,2024-07-01,282.47,6277,0.89,1.0,base
SKU012,2024-07-01,136.45,13645,0.84,1.0,base
SKU013,2024-07-01,211.81,4707,0.81,1.0,base
SKU014,2024-07-01,108.95,10895,0.81,1.0,base
SKU001,2024-07-02,306.3,6807,0.88,1.0,base
SKU002,2024-07-02,127.13,12713,0.88,1.0,base
SKU003,2024-07-02,32.02,32020,0.91,1.0,base
SKU004,2024-07-02,217.63,4836,0.82,1.0,base
SKU005,2024-07-02,88.7,8870,0.87,1.0,base
SKU006,2024-07-02,132.46,2944,0.89,1.0,base
SKU007,2024-07-02,81.92,8192,0.83,1.0,base
SKU008,2024-07-02,169.16,3759,0.88,1.0,base
SKU009,2024-07-02,93.2,9320,0.91,1.0,base
SKU010,2024-07-02,158.37,3519,0.95,1.0,base
SKU011,2024-07-02,267.06,5935,0.89,1.0,base
SKU012,2024-07-02,122.97,12297,0.93,1.0,base
SKU013,2024-07-02,231.45,5143,0.93,1.0,base
SKU014,2024-07-02,109.65,10965,0.94,1.0,base
SKU001,2024-07-03,332.34,7385,0.91,1.0,base
SKU002,2024-07-03,124.21,12421,0.83,1.0,base
SKU003,2024-07-03,33.14,33140,0.84,1.0,base
SKU004,2024-07-03,229.56,5101,0.92,1.0,base
SKU005,2024-07-03,97.81,9781,0.88,1.0,base
SKU006,2024-07-03,133.24,2961,0.84,1.0,base
SKU007,2024-07-03,98.31,9831,0.9,1.0,base
SKU008,2024-07-03,167.22,3716,0.94,1.0,base
SKU009,2024-07-03,86.74,8674,0.85,1.0,base
SKU010,2024-07-03,157.55,3501,0.89,1.0,base
SKU011,2024-07-03,248.65,5526,0.89,1.0,base
SKU012,2024-07-03,128.3,12830,0.82,1.0,base
SKU013,2024-07-03,232.7,5171,0.81,1.0,base
SKU014,2024-07-03,100.74,10074,0.93,1.0,base
SKU001,2024-07-04,342.65,7614,0.94,1.0,base
SKU002,2024-07-04,134.66,13466,0.94,1.0,base
SKU003,2024-07-04,31.15,31150,0.86,1.0,base
SKU004,2024-07-04,214.12,4758,0.84,1.0,base
